Summary
Matchday 3: Successful Pass in zone 1E by player James Gomez to player Lubambo Musonda in zone 1E for team AC Horsens at minute 1:33
Matchday 3: Unsuccessful Pass in zone 3E by player Lubambo Musonda for team AC Horsens at minute 1:39
Matchday 3: Successful Pass in zone 3A by player Lars Kramer to player Allan Sousa in zone 3A for team Aalborg BK at minute 1:40
Matchday 3: Successful Foul in zone 4E by player Lubambo Musonda for team AC Horsens at minute 1:46
Matchday 3: Unsuccessful Foul in zone 3A by player Kristoffer Pallesen for team Aalborg BK at minute 1:46
Matchday 3: Successful Pass in zone 4E by player Aron Sigurdarson to player James Gomez in zone 4E for team AC Horsens at minute 1:59
Matchday 3: Unsuccessful Pass in zone 3E by player James Gomez for team AC Horsens at minute 2:5
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Kristoffer Pallesen in zone 2B for team Aalborg BK at minute 2:8
Matchday 3: Successful Pass in zone 2A by player Kristoffer Pallesen to player Anosike Ementa in zone 2A for team Aalborg BK at minute 2:10
Matchday 3: Unsuccessful Pass in zone 3B by player Anosike Ementa for team Aalborg BK at minute 2:13
Matchday 3: Successful Pass in zone 3D by player James Gomez to player Matej Delac in zone 3D for team AC Horsens at minute 2:14
Matchday 3: Successful Pass in zone 1C by player Matej Delac to player Magnus Jensen in zone 1C for team AC Horsens at minute 2:22
Matchday 3: Successful Pass in zone 2B by player Magnus Jensen to player Thomas Santos in zone 2B for team AC Horsens at minute 2:24
Matchday 3: Successful Pass in zone 3A by player Thomas Santos to player Magnus Jensen in zone 3A for team AC Horsens at minute 2:27
Matchday 3: Unsuccessful Pass in zone 3A by player Magnus Jensen for team AC Horsens at minute 2:32
Matchday 3: Successful Pass in zone 2D by player Lars Kramer for team Aalborg BK at minute 2:35
Matchday 3: Successful Pass in zone 2D by player Mathias Ross to player Jakob Ahlmann in zone 2D for team Aalborg BK at minute 2:39
Matchday 3: Unsuccessful Pass in zone 2E by player Jakob Ahlmann for team Aalborg BK at minute 2:41
Matchday 3: Unsuccessful Pass in zone 3A by player Malte Kiilerich for team AC Horsens at minute 2:44
Matchday 3: Successful Pass in zone 4E by player Lucas Andersen to player Louka Prip in zone 4E for team Aalborg BK at minute 2:50
Matchday 3: Successful Pass in zone 4E by player Louka Prip to player Jakob Ahlmann in zone 4E for team Aalborg BK at minute 2:52
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Malthe Højholt in zone 4E for team Aalborg BK at minute 2:55
Matchday 3: Successful Pass in zone 3D by player Malthe Højholt to player Lars Kramer in zone 3D for team Aalborg BK at minute 2:57
Matchday 3: Successful Pass in zone 3C by player Lars Kramer to player Mathias Ross in zone 3C for team Aalborg BK at minute 3:0
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Jakob Ahlmann in zone 3D for team Aalborg BK at minute 3:3
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Lucas Andersen in zone 4E for team Aalborg BK at minute 3:5
Matchday 3: Successful Pass in zone 4E by player Lucas Andersen to player Iver Fossum in zone 4E for team Aalborg BK at minute 3:6
Matchday 3: Successful Pass in zone 4E by player Iver Fossum to player Jakob Ahlmann in zone 4E for team Aalborg BK at minute 3:8
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Mathias Ross in zone 4E for team Aalborg BK at minute 3:10
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Malthe Højholt in zone 3D for team Aalborg BK at minute 3:12
Matchday 3: Successful Pass in zone 3D by player Malthe Højholt to player Lars Kramer in zone 3D for team Aalborg BK at minute 3:13
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Kristoffer Pallesen in zone 2B for team Aalborg BK at minute 3:17
Matchday 3: Successful Pass in zone 4A by player Kristoffer Pallesen to player Allan Sousa in zone 4A for team Aalborg BK at minute 3:20
Matchday 3: Successful Foul in zone 6A by player Allan Sousa for team Aalborg BK at minute 3:27
Matchday 3: Unsuccessful Foul in zone 1E by player Lubambo Musonda for team AC Horsens at minute 3:27
Matchday 3: Unsuccessful Pass in zone 6A by player Allan Sousa for team Aalborg BK at minute 4:2
Matchday 3: Unsuccessful Pass in zone 1C by player Matej Delac for team AC Horsens at minute 4:31
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Anosike Ementa in zone 3D for team Aalborg BK at minute 4:35
Matchday 3: Successful Pass in zone 3B by player Magnus Jensen to player James Gomez in zone 3B for team AC Horsens at minute 4:37
Matchday 3: Successful Pass in zone 2D by player James Gomez to player Matej Delac in zone 2D for team AC Horsens at minute 4:43
Matchday 3: Unsuccessful Pass in zone 1C by player Matej Delac for team AC Horsens at minute 4:48
Matchday 3: Successful Pass in zone 3E by player Jakob Ahlmann for team Aalborg BK at minute 4:51
Matchday 3: Successful Pass in zone 4E by player Anosike Ementa to player Jakob Ahlmann in zone 4E for team Aalborg BK at minute 4:56
Matchday 3: Successful Pass in zone 3E by player Jakob Ahlmann to player Lucas Andersen in zone 3E for team Aalborg BK at minute 4:58
Matchday 3: Successful Pass in zone 4D by player Anosike Ementa to player Kristoffer Pallesen in zone 4D for team Aalborg BK at minute 5:2
Matchday 3: Successful Pass in zone 4B by player Kristoffer Pallesen to player Allan Sousa in zone 4B for team Aalborg BK at minute 5:4
Matchday 3: Successful Pass in zone 5A by player Allan Sousa to player Kristoffer Pallesen in zone 5A for team Aalborg BK at minute 5:7
Matchday 3: Unsuccessful Pass in zone 6A by player Kristoffer Pallesen for team Aalborg BK at minute 5:10
Matchday 3: Successful Clearance in zone 1E by player Aron Sigurdarson for team AC Horsens at minute 5:10
Matchday 3: Unsuccessful Corner Awarded in zone 1E by player Aron Sigurdarson for team AC Horsens at minute 5:11
Matchday 3: Successful Corner Awarded in zone 6A by player Kristoffer Pallesen for team Aalborg BK at minute 5:11
Matchday 3: Unsuccessful Pass in zone 6A by player Allan Sousa for team Aalborg BK at minute 5:32
Matchday 3: Successful Clearance in zone 1B by player Aron Sigurdarson for team AC Horsens at minute 5:35
Matchday 3: Successful Shot off target in zone 6C by player Mathias Ross for team Aalborg BK at minute 5:36
Matchday 3: Successful Offside Pass in zone 6C by player Mathias Ross for team Aalborg BK at minute 5:36
Matchday 3: Unsuccessful Pass in zone 1E by player Matej Delac for team AC Horsens at minute 6:5
Matchday 3: Unsuccessful Pass in zone 3B by player Lars Kramer for team Aalborg BK at minute 6:9
Matchday 3: Successful Pass in zone 4E by player Lubambo Musonda to player James Gomez in zone 4E for team AC Horsens at minute 6:18
Matchday 3: Successful Pass in zone 4E by player James Gomez to player Lubambo Musonda in zone 4E for team AC Horsens at minute 6:25
Matchday 3: Successful Pass in zone 4E by player Lubambo Musonda to player James Gomez in zone 4E for team AC Horsens at minute 6:28
Matchday 3: Successful Pass in zone 3D by player James Gomez to player Magnus Jensen in zone 3D for team AC Horsens at minute 6:31
Matchday 3: Successful Pass in zone 3B by player Magnus Jensen to player Malte Kiilerich in zone 3B for team AC Horsens at minute 6:33
Matchday 3: Successful Pass in zone 2C by player Malte Kiilerich to player Matej Delac in zone 2C for team AC Horsens at minute 6:35
Matchday 3: Unsuccessful Pass in zone 1B by player Matej Delac for team AC Horsens at minute 6:38
Matchday 3: Unsuccessful Pass in zone 3B by player Lars Kramer for team Aalborg BK at minute 6:42
Matchday 3: Unsuccessful Pass in zone 3B by player Magnus Jensen for team AC Horsens at minute 6:46
Matchday 3: Successful Pass in zone 3D by player Iver Fossum for team Aalborg BK at minute 6:47
Matchday 3: Successful Pass in zone 3E by player Jakob Ahlmann to player Iver Fossum in zone 3E for team Aalborg BK at minute 6:51
Matchday 3: Successful Pass in zone 3E by player Iver Fossum to player Lucas Andersen in zone 3E for team Aalborg BK at minute 6:52
Matchday 3: Unsuccessful Pass in zone 3E by player Lucas Andersen for team Aalborg BK at minute 6:53
Matchday 3: Successful Pass in zone 4A by player Moses Opondo to player Thomas Santos in zone 4A for team AC Horsens at minute 7:0
Matchday 3: Unsuccessful Pass in zone 6A by player Thomas Santos for team AC Horsens at minute 7:3
Matchday 3: Successful Clearance in zone 1C by player Lars Kramer for team Aalborg BK at minute 7:4
Matchday 3: Successful Pass in zone 5E by player Lubambo Musonda to player Aron Sigurdarson in zone 5E for team AC Horsens at minute 7:12
Matchday 3: Successful Pass in zone 5E by player Aron Sigurdarson to player Anders Jacobsen in zone 5E for team AC Horsens at minute 7:15
Matchday 3: Successful Pass in zone 5D by player Anders Jacobsen to player Aron Sigurdarson in zone 5D for team AC Horsens at minute 7:20
Matchday 3: Successful Pass in zone 1C by player Josip Posavec to player Jakob Ahlmann in zone 1C for team Aalborg BK at minute 7:39
Matchday 3: Successful Pass in zone 2E by player Jakob Ahlmann to player Iver Fossum in zone 2E for team Aalborg BK at minute 7:41
Matchday 3: Successful Tackle in zone 5A by player David Kruse for team AC Horsens at minute 7:44
Matchday 3: Unsuccessful Pass in zone 5A by player David Kruse for team AC Horsens at minute 7:45
Matchday 3: Successful Pass in zone 2E by player Jakob Ahlmann to player Lucas Andersen in zone 2E for team Aalborg BK at minute 7:46
Matchday 3: Successful Pass in zone 3E by player Lucas Andersen to player Anosike Ementa in zone 3E for team Aalborg BK at minute 7:48
Matchday 3: Successful Pass in zone 4E by player Anosike Ementa to player Louka Prip in zone 4E for team Aalborg BK at minute 7:50
Matchday 3: Unsuccessful Pass in zone 4E by player Louka Prip for team Aalborg BK at minute 7:53
Matchday 3: Successful Pass in zone 6E by player Lucas Andersen to player Iver Fossum in zone 6E for team Aalborg BK at minute 8:4
Matchday 3: Successful Pass in zone 6E by player Iver Fossum to player Louka Prip in zone 6E for team Aalborg BK at minute 8:5
Matchday 3: Successful Tackle in zone 1B by player David Kruse for team AC Horsens at minute 8:8
Matchday 3: Unsuccessful Pass in zone 1A by player David Kruse for team AC Horsens at minute 8:11
Matchday 3: Successful Pass in zone 4E by player Mathias Ross to player Anosike Ementa in zone 4E for team Aalborg BK at minute 8:18
Matchday 3: Unsuccessful Pass in zone 2A by player Magnus Jensen for team AC Horsens at minute 8:20
Matchday 3: Successful Pass in zone 5C by player Louka Prip to player Malthe Højholt in zone 5C for team Aalborg BK at minute 8:25
Matchday 3: Successful Pass in zone 4D by player Malthe Højholt to player Iver Fossum in zone 4D for team Aalborg BK at minute 8:27
Matchday 3: Successful Pass in zone 4D by player Iver Fossum to player Jakob Ahlmann in zone 4D for team Aalborg BK at minute 8:29
Matchday 3: Successful Pass in zone 5E by player Jakob Ahlmann to player Lucas Andersen in zone 5E for team Aalborg BK at minute 8:31
Matchday 3: Successful Pass in zone 5D by player Lucas Andersen to player Louka Prip in zone 5D for team Aalborg BK at minute 8:34
Matchday 3: Successful Pass in zone 5C by player Louka Prip to player Kristoffer Pallesen in zone 5C for team Aalborg BK at minute 8:37
Matchday 3: Successful Pass in zone 4B by player Kristoffer Pallesen to player Allan Sousa in zone 4B for team Aalborg BK at minute 8:40
Matchday 3: Successful Pass in zone 5A by player Allan Sousa to player Kristoffer Pallesen in zone 5A for team Aalborg BK at minute 8:45
Matchday 3: Unsuccessful Pass in zone 4A by player Kristoffer Pallesen for team Aalborg BK at minute 8:50
Matchday 3: Unsuccessful Pass in zone 2E by player James Gomez for team AC Horsens at minute 8:54
Matchday 3: Unsuccessful Pass in zone 3A by player Lars Kramer for team Aalborg BK at minute 8:57
Matchday 3: Successful Pass in zone 4E by player Anders Jacobsen for team AC Horsens at minute 8:59
Matchday 3: Successful Pass in zone 1A by player Kristoffer Pallesen to player Anosike Ementa in zone 1A for team Aalborg BK at minute 9:22
Matchday 3: Successful Tackle in zone 6E by player David Kruse for team AC Horsens at minute 9:25
Matchday 3: Unsuccessful Pass in zone 1A by player Kristoffer Pallesen for team Aalborg BK at minute 9:39
Matchday 3: Unsuccessful Pass in zone 4E by player James Gomez for team AC Horsens at minute 9:40
Matchday 3: Successful Pass in zone 2C by player Mathias Ross to player Malthe Højholt in zone 2C for team Aalborg BK at minute 9:43
Matchday 3: Successful Pass in zone 3B by player Malthe Højholt to player Louka Prip in zone 3B for team Aalborg BK at minute 9:44
Matchday 3: Successful Pass in zone 3B by player Louka Prip to player Kristoffer Pallesen in zone 3B for team Aalborg BK at minute 9:46
Matchday 3: Successful Foul in zone 3A by player Kristoffer Pallesen for team Aalborg BK at minute 9:47
Matchday 3: Unsuccessful Foul in zone 4E by player Casper Tengstedt for team AC Horsens at minute 9:47
Matchday 3: Successful Pass in zone 2A by player Malthe Højholt to player Lars Kramer in zone 2A for team Aalborg BK at minute 9:54
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Malthe Højholt in zone 2B for team Aalborg BK at minute 9:57
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Jakob Ahlmann in zone 3D for team Aalborg BK at minute 10:0
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Iver Fossum in zone 4E for team Aalborg BK at minute 10:5
Matchday 3: Successful Pass in zone 4D by player Iver Fossum to player Malthe Højholt in zone 4D for team Aalborg BK at minute 10:7
Matchday 3: Successful Pass in zone 4D by player Malthe Højholt to player Jakob Ahlmann in zone 4D for team Aalborg BK at minute 10:10
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Mathias Ross in zone 4E for team Aalborg BK at minute 10:14
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Kristoffer Pallesen in zone 3D for team Aalborg BK at minute 10:16
Matchday 3: Successful Pass in zone 4B by player Kristoffer Pallesen to player Malthe Højholt in zone 4B for team Aalborg BK at minute 10:19
Matchday 3: Successful Pass in zone 4C by player Malthe Højholt to player Louka Prip in zone 4C for team Aalborg BK at minute 10:20
Matchday 3: Successful Pass in zone 4A by player Louka Prip to player Kristoffer Pallesen in zone 4A for team Aalborg BK at minute 10:23
Matchday 3: Unsuccessful Pass in zone 3A by player Kristoffer Pallesen for team Aalborg BK at minute 10:25
Matchday 3: Successful Interception in zone 2E by player James Gomez for team AC Horsens at minute 10:26
Matchday 3: Successful Pass in zone 3A by player Kristoffer Pallesen to player Allan Sousa in zone 3A for team Aalborg BK at minute 10:30
Matchday 3: Successful Pass in zone 4B by player Allan Sousa to player Malthe Højholt in zone 4B for team Aalborg BK at minute 10:33
Matchday 3: Successful Pass in zone 4B by player Malthe Højholt to player Iver Fossum in zone 4B for team Aalborg BK at minute 10:35
Matchday 3: Successful Pass in zone 4D by player Iver Fossum to player Malthe Højholt in zone 4D for team Aalborg BK at minute 10:40
Matchday 3: Successful Pass in zone 4D by player Malthe Højholt to player Jakob Ahlmann in zone 4D for team Aalborg BK at minute 10:43
Matchday 3: Successful Pass in zone 4E by player Jakob Ahlmann to player Iver Fossum in zone 4E for team Aalborg BK at minute 10:46
Matchday 3: Successful Pass in zone 2B by player Moses Opondo to player Aron Sigurdarson in zone 2B for team AC Horsens at minute 10:47
Matchday 3: Successful Foul in zone 3C by player Aron Sigurdarson for team AC Horsens at minute 10:50
Matchday 3: Unsuccessful Foul in zone 4C by player Malthe Højholt for team Aalborg BK at minute 10:50
Matchday 3: Successful Pass in zone 3C by player David Kruse to player James Gomez in zone 3C for team AC Horsens at minute 11:15
Matchday 3: Successful Pass in zone 3D by player James Gomez to player Lubambo Musonda in zone 3D for team AC Horsens at minute 11:18
Matchday 3: Successful Pass in zone 4E by player Lubambo Musonda to player Aron Sigurdarson in zone 4E for team AC Horsens at minute 11:19
Matchday 3: Unsuccessful Pass in zone 4E by player Aron Sigurdarson for team AC Horsens at minute 11:20
Matchday 3: Successful Pass in zone 3A by player Lars Kramer for team Aalborg BK at minute 11:21
Matchday 3: Successful Pass in zone 3B by player Allan Sousa to player Malthe Højholt in zone 3B for team Aalborg BK at minute 11:23
Matchday 3: Successful Pass in zone 4B by player Malthe Højholt to player Iver Fossum in zone 4B for team Aalborg BK at minute 11:29
Matchday 3: Successful Pass in zone 4E by player Iver Fossum to player Mathias Ross in zone 4E for team Aalborg BK at minute 11:36
Matchday 3: Successful Pass in zone 4D by player Mathias Ross to player Lars Kramer in zone 4D for team Aalborg BK at minute 11:39
Matchday 3: Successful Pass in zone 3B by player Lars Kramer to player Kristoffer Pallesen in zone 3B for team Aalborg BK at minute 11:41
Matchday 3: Successful Pass in zone 3A by player Kristoffer Pallesen to player Malthe Højholt in zone 3A for team Aalborg BK at minute 11:43
Matchday 3: Successful Tackle in zone 4D by player Anders Jacobsen for team AC Horsens at minute 11:47
Matchday 3: Successful Clearance in zone 3E by player Lubambo Musonda for team AC Horsens at minute 11:49
Matchday 3: Unsuccessful Pass in zone 4A by player Kristoffer Pallesen for team Aalborg BK at minute 12:4
Matchday 3: Successful Pass in zone 1C by player Matej Delac to player Anders Jacobsen in zone 1C for team AC Horsens at minute 12:30
Matchday 3: Successful Pass in zone 4E by player Anders Jacobsen to player Casper Tengstedt in zone 4E for team AC Horsens at minute 12:34
Matchday 3: Unsuccessful Tackle in zone 3A by player Malthe Højholt for team Aalborg BK at minute 12:37
Matchday 3: Successful Tackle in zone 3A by player Malthe Højholt for team Aalborg BK at minute 12:39
Matchday 3: Successful Pass in zone 4E by player Lubambo Musonda to player Moses Opondo in zone 4E for team AC Horsens at minute 12:45
Matchday 3: Successful Pass in zone 3B by player Louka Prip to player Lucas Andersen in zone 3B for team Aalborg BK at minute 12:50
Matchday 3: Unsuccessful Pass in zone 4B by player Lucas Andersen for team Aalborg BK at minute 12:53
Matchday 3: Successful Pass in zone 3E by player Aron Sigurdarson to player Casper Tengstedt in zone 3E for team AC Horsens at minute 12:56
Matchday 3: Successful Tackle in zone 1A by player Lars Kramer for team Aalborg BK at minute 13:5
Matchday 3: Successful Pass in zone 1A by player Lucas Andersen to player Malthe Højholt in zone 1A for team Aalborg BK at minute 13:11
Matchday 3: Successful Pass in zone 2B by player Malthe Højholt to player Mathias Ross in zone 2B for team Aalborg BK at minute 13:15
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Lars Kramer in zone 3D for team Aalborg BK at minute 13:28
Matchday 3: Successful Pass in zone 2C by player Lars Kramer to player Mathias Ross in zone 2C for team Aalborg BK at minute 13:30
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Kristoffer Pallesen in zone 3D for team Aalborg BK at minute 13:35
Matchday 3: Successful Pass in zone 4A by player Kristoffer Pallesen to player Lars Kramer in zone 4A for team Aalborg BK at minute 13:42
Matchday 3: Successful Pass in zone 3B by player Lars Kramer for team Aalborg BK at minute 13:44
Matchday 3: Successful Pass in zone 4A by player Kristoffer Pallesen to player Allan Sousa in zone 4A for team Aalborg BK at minute 13:48
Matchday 3: Unsuccessful Pass in zone 4A by player Allan Sousa for team Aalborg BK at minute 13:50
Matchday 3: Successful Interception in zone 2E by player James Gomez for team AC Horsens at minute 13:52
Matchday 3: Unsuccessful Pass in zone 6A by player Kristoffer Pallesen for team Aalborg BK at minute 14:21
Matchday 3: Successful Clearance in zone 1D by player Magnus Jensen for team AC Horsens at minute 14:24
Matchday 3: Successful Pass in zone 5C by player Jakob Ahlmann to player Louka Prip in zone 5C for team Aalborg BK at minute 14:25
Matchday 3: Unsuccessful Pass in zone 6C by player Louka Prip for team Aalborg BK at minute 14:27
Matchday 3: Successful Pass in zone 1C by player Matej Delac to player Magnus Jensen in zone 1C for team AC Horsens at minute 14:34
Matchday 3: Successful Pass in zone 2A by player Magnus Jensen to player Moses Opondo in zone 2A for team AC Horsens at minute 14:37
Matchday 3: Successful Pass in zone 2B by player Moses Opondo to player Matej Delac in zone 2B for team AC Horsens at minute 14:41
Matchday 3: Successful Pass in zone 1C by player Matej Delac to player Malte Kiilerich in zone 1C for team AC Horsens at minute 14:45
Matchday 3: Successful Pass in zone 2C by player Malte Kiilerich to player James Gomez in zone 2C for team AC Horsens at minute 14:52
Matchday 3: Successful Pass in zone 2D by player James Gomez to player Moses Opondo in zone 2D for team AC Horsens at minute 14:55
Matchday 3: Successful Pass in zone 3D by player Moses Opondo to player Matej Delac in zone 3D for team AC Horsens at minute 14:57
Matchday 3: Unsuccessful Pass in zone 1C by player Matej Delac for team AC Horsens at minute 14:59
Matchday 3: Successful Pass in zone 4B by player Malthe Højholt to player Allan Sousa in zone 4B for team Aalborg BK at minute 15:2
Matchday 3: Unsuccessful Pass in zone 4A by player Allan Sousa for team Aalborg BK at minute 15:3
Matchday 3: Unsuccessful Pass in zone 2D by player Moses Opondo for team AC Horsens at minute 15:7
Matchday 3: Successful Pass in zone 5A by player Kristoffer Pallesen to player Anosike Ementa in zone 5A for team Aalborg BK at minute 15:22
Matchday 3: Successful Pass in zone 6A by player Anosike Ementa to player Louka Prip in zone 6A for team Aalborg BK at minute 15:26
Matchday 3: Unsuccessful Pass in zone 6A by player Louka Prip for team Aalborg BK at minute 15:29
Matchday 3: Successful Clearance in zone 1C by player Thomas Santos for team AC Horsens at minute 15:31
Matchday 3: Successful Shot saved in zone 5C by player Iver Fossum for team Aalborg BK at minute 15:33
Matchday 3: Successful Save in zone 2C by player Moses Opondo for team AC Horsens at minute 15:33
Matchday 3: Unsuccessful Corner Awarded in zone 1C by player Moses Opondo for team AC Horsens at minute 15:34
Matchday 3: Successful Corner Awarded in zone 6C by player Iver Fossum for team Aalborg BK at minute 15:34
Matchday 3: Unsuccessful Pass in zone 6E by player Lucas Andersen for team Aalborg BK at minute 16:9
Matchday 3: Unsuccessful Pass in zone 1D by player Matej Delac for team AC Horsens at minute 16:39
Matchday 3: Unsuccessful Pass in zone 3A by player Malthe Højholt for team Aalborg BK at minute 16:43
Matchday 3: Unsuccessful Pass in zone 3D by player David Kruse for team AC Horsens at minute 16:45
Matchday 3: Successful Interception in zone 4B by player Malthe Højholt for team Aalborg BK at minute 16:46
Matchday 3: Successful Pass in zone 3E by player Lubambo Musonda to player James Gomez in zone 3E for team AC Horsens at minute 16:53
Matchday 3: Successful Pass in zone 2E by player James Gomez to player Malte Kiilerich in zone 2E for team AC Horsens at minute 16:56
Matchday 3: Successful Pass in zone 2C by player Malte Kiilerich to player Magnus Jensen in zone 2C for team AC Horsens at minute 16:58
Matchday 3: Unsuccessful Pass in zone 2B by player Magnus Jensen for team AC Horsens at minute 17:0
Matchday 3: Successful Pass in zone 2E by player Mathias Ross to player Lars Kramer in zone 2E for team Aalborg BK at minute 17:10
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Kristoffer Pallesen in zone 2B for team Aalborg BK at minute 17:13
Matchday 3: Successful Pass in zone 3A by player Kristoffer Pallesen to player Lars Kramer in zone 3A for team Aalborg BK at minute 17:19
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Josip Posavec in zone 2B for team Aalborg BK at minute 17:22
Matchday 3: Successful Pass in zone 1C by player Josip Posavec to player Jakob Ahlmann in zone 1C for team Aalborg BK at minute 17:26
Matchday 3: Successful Pass in zone 2E by player Jakob Ahlmann to player Mathias Ross in zone 2E for team Aalborg BK at minute 17:30
Matchday 3: Successful Pass in zone 2E by player Mathias Ross to player Josip Posavec in zone 2E for team Aalborg BK at minute 17:33
Matchday 3: Successful Pass in zone 1C by player Josip Posavec to player Lars Kramer in zone 1C for team Aalborg BK at minute 17:36
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Louka Prip in zone 2B for team Aalborg BK at minute 17:40
Matchday 3: Successful Pass in zone 2B by player Louka Prip to player Lars Kramer in zone 2B for team Aalborg BK at minute 17:41
Matchday 3: Successful Pass in zone 2B by player Lars Kramer to player Mathias Ross in zone 2B for team Aalborg BK at minute 17:44
Matchday 3: Successful Pass in zone 2D by player Mathias Ross to player Jakob Ahlmann in zone 2D for team Aalborg BK at minute 17:47
Matchday 3: Successful Pass in zone 3E by player Jakob Ahlmann to player Mathias Ross in zone 3E for team Aalborg BK at minute 17:53
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Lars Kramer in zone 3D for team Aalborg BK at minute 17:56
Matchday 3: Successful Pass in zone 3B by player Lars Kramer to player Kristoffer Pallesen in zone 3B for team Aalborg BK at minute 18:0
Matchday 3: Successful Pass in zone 4A by player Kristoffer Pallesen to player Lars Kramer in zone 4A for team Aalborg BK at minute 18:1
Matchday 3: Successful Pass in zone 3B by player Lars Kramer to player Mathias Ross in zone 3B for team Aalborg BK at minute 18:4
Matchday 3: Successful Pass in zone 3D by player Mathias Ross to player Lucas Andersen in zone 3D for team Aalborg BK at minute 18:9
Matchday 3: Successful Pass in zone 4D by player Lucas Andersen to player Anosike Ementa in zone 4D for team Aalborg BK at minute 18:13
Matchday 3: Successful Pass in zone 5D by player Anosike Ementa to player Malthe Højholt in zone 5D for team Aalborg BK at minute 18:15
Matchday 3: Successful Pass in zone 4D by player Malthe Højholt to player Louka Prip in zone 4D for team Aalborg BK at minute 18:17
Matchday 3: Successful Pass in zone 4C by player Louka Prip to player Malthe Højholt in zone 4C for team Aalborg BK at minute 18:18
Matchday 3: Successful Pass in zone 4C by player Malthe Højholt to player Kristoffer Pallesen in zone 4C for team Aalborg BK at minute 18:20
Matchday 3: Successful Pass in zone 4A by player Kristoffer Pallesen to player Lars Kramer in zone 4A for team Aalborg BK at minute 18:23
Matchday 3: Successful Pass in zone 4B by player Lars Kramer to player Lucas Andersen in zone 4B for team Aalborg BK at minute 18:28
Matchday 3: Successful Pass in zone 4C by player Lucas Andersen to player Malthe Højholt in zone 4C for team Aalborg BK at minute 18:29
Matchday 3: Successful Pass in zone 4B by player Malthe Højholt to player Iver Fossum in zone 4B for team Aalborg BK at minute 18:30
Matchday 3: Successful Pass in zone 5D by player Iver Fossum to player Jakob Ahlmann in zone 5D for team Aalborg BK at minute 18:36
Matchday 3: Successful Pass in zone 5E by player Jakob Ahlmann to player Lucas Andersen in zone 5E for team Aalborg BK at minute 18:39
Matchday 3: Successful Pass in zone 5E by player Lucas Andersen to player Louka Prip in zone 5E for team Aalborg BK at minute 18:44
