Summary
Matchday 1: Successful Pass in zone 5B by player Magnus Westergaard for team Lyngby BK at minute 0:39
Matchday 1: Successful Pass in zone 5B by player Casper Winther to player Mathias Kristensen in zone 5B for team Lyngby BK at minute 0:41
Matchday 1: Successful Pass in zone 5B by player Mathias Kristensen to player Kasper Jørgensen in zone 5B for team Lyngby BK at minute 0:43
Matchday 1: Successful Pass in zone 5A by player Kasper Jørgensen to player Magnus Westergaard in zone 5A for team Lyngby BK at minute 0:45
Matchday 1: Successful Pass in zone 5A by player Magnus Westergaard to player Kasper Jørgensen in zone 5A for team Lyngby BK at minute 0:48
Matchday 1: Successful Pass in zone 4A by player Kasper Jørgensen to player Pascal Gregor in zone 4A for team Lyngby BK at minute 0:49
Matchday 1: Successful Pass in zone 4A by player Pascal Gregor to player Andreas Bjelland in zone 4A for team Lyngby BK at minute 0:53
Matchday 1: Successful Pass in zone 2D by player Andreas Bjelland to player Pascal Gregor in zone 2D for team Lyngby BK at minute 1:1
Matchday 1: Unsuccessful Pass in zone 2A by player Pascal Gregor for team Lyngby BK at minute 1:5
Matchday 1: Successful Pass in zone 1C by player Nicolai Larsen to player Tobias Salquist in zone 1C for team Silkeborg IF at minute 1:12
Matchday 1: Successful Pass in zone 2C by player Tobias Salquist to player Anders Klynge in zone 2C for team Silkeborg IF at minute 1:15
Matchday 1: Successful Pass in zone 3A by player Anders Klynge to player Mark Brink in zone 3A for team Silkeborg IF at minute 1:22
Matchday 1: Successful Pass in zone 3B by player Mark Brink to player Robert Gojani in zone 3B for team Silkeborg IF at minute 1:24
Matchday 1: Successful Pass in zone 3C by player Robert Gojani to player Anders Klynge in zone 3C for team Silkeborg IF at minute 1:26
Matchday 1: Successful Pass in zone 3A by player Anders Klynge to player Rasmus Carstensen in zone 3A for team Silkeborg IF at minute 1:28
Matchday 1: Successful Pass in zone 4A by player Rasmus Carstensen to player Tobias Salquist in zone 4A for team Silkeborg IF at minute 1:29
Matchday 1: Successful Pass in zone 3B by player Tobias Salquist to player Joel Felix in zone 3B for team Silkeborg IF at minute 1:33
Matchday 1: Successful Pass in zone 3D by player Joel Felix to player Lukas Ahlefeld Engel in zone 3D for team Silkeborg IF at minute 1:36
Matchday 1: Successful Pass in zone 4E by player Lukas Ahlefeld Engel to player Mark Brink in zone 4E for team Silkeborg IF at minute 1:39
Matchday 1: Successful Pass in zone 3D by player Mark Brink to player Tobias Salquist in zone 3D for team Silkeborg IF at minute 1:41
Matchday 1: Successful Pass in zone 3A by player Tobias Salquist to player Sebastian Jørgensen in zone 3A for team Silkeborg IF at minute 1:46
Matchday 1: Successful Pass in zone 4A by player Sebastian Jørgensen to player Tobias Salquist in zone 4A for team Silkeborg IF at minute 1:49
Matchday 1: Successful Pass in zone 3A by player Tobias Salquist to player Mark Brink in zone 3A for team Silkeborg IF at minute 1:51
Matchday 1: Successful Pass in zone 3B by player Mark Brink to player Robert Gojani in zone 3B for team Silkeborg IF at minute 1:54
Matchday 1: Successful Pass in zone 3B by player Robert Gojani to player Mark Brink in zone 3B for team Silkeborg IF at minute 1:55
Matchday 1: Successful Pass in zone 3A by player Mark Brink to player Tobias Salquist in zone 3A for team Silkeborg IF at minute 1:56
Matchday 1: Successful Pass in zone 3A by player Tobias Salquist to player Robert Gojani in zone 3A for team Silkeborg IF at minute 2:1
Matchday 1: Unsuccessful Pass in zone 4B by player Robert Gojani for team Silkeborg IF at minute 2:3
Matchday 1: Successful Pass in zone 2A by player Kasper Jørgensen to player Pascal Gregor in zone 2A for team Lyngby BK at minute 2:15
Matchday 1: Successful Pass in zone 1A by player Pascal Gregor to player Frederik Ibsen in zone 1A for team Lyngby BK at minute 2:16
Matchday 1: Unsuccessful Pass in zone 1B by player Frederik Ibsen for team Lyngby BK at minute 2:23
Matchday 1: Unsuccessful Pass in zone 3E by player Lukas Ahlefeld Engel for team Silkeborg IF at minute 2:26
Matchday 1: Successful Pass in zone 4A by player Kasper Jørgensen to player Magnus Westergaard in zone 4A for team Lyngby BK at minute 2:42
Matchday 1: Successful Pass in zone 5A by player Magnus Westergaard to player Kasper Jørgensen in zone 5A for team Lyngby BK at minute 2:43
Matchday 1: Unsuccessful Pass in zone 4A by player Kasper Jørgensen for team Lyngby BK at minute 2:44
Matchday 1: Successful Clearance in zone 1D by player Tobias Salquist for team Silkeborg IF at minute 2:47
Matchday 1: Successful Clearance in zone 1D by player Joel Felix for team Silkeborg IF at minute 2:49
Matchday 1: Unsuccessful Pass in zone 1D by player Robert Gojani for team Silkeborg IF at minute 2:51
Matchday 1: Successful Interception in zone 5A by player Pascal Gregor for team Lyngby BK at minute 2:53
Matchday 1: Successful Pass in zone 3A by player Andreas Bjelland to player Frederik Ibsen in zone 3A for team Lyngby BK at minute 2:57
Matchday 1: Successful Pass in zone 2B by player Frederik Ibsen to player Andreas Bjelland in zone 2B for team Lyngby BK at minute 3:1
Matchday 1: Successful Pass in zone 2B by player Andreas Bjelland to player Brian Hamalainen in zone 2B for team Lyngby BK at minute 3:7
Matchday 1: Successful Pass in zone 3D by player Brian Hamalainen to player Adam Sørensen in zone 3D for team Lyngby BK at minute 3:10
Matchday 1: Successful Pass in zone 3E by player Adam Sørensen to player Brian Hamalainen in zone 3E for team Lyngby BK at minute 3:12
Matchday 1: Successful Pass in zone 2E by player Brian Hamalainen to player Andreas Bjelland in zone 2E for team Lyngby BK at minute 3:14
Matchday 1: Unsuccessful Pass in zone 2D by player Andreas Bjelland for team Lyngby BK at minute 3:18
Matchday 1: Successful Pass in zone 2A by player Rasmus Carstensen to player Tobias Salquist in zone 2A for team Silkeborg IF at minute 3:21
Matchday 1: Successful Pass in zone 2B by player Tobias Salquist to player Rasmus Carstensen in zone 2B for team Silkeborg IF at minute 3:22
Matchday 1: Successful Pass in zone 2A by player Rasmus Carstensen for team Silkeborg IF at minute 3:23
Matchday 1: Unsuccessful Pass in zone 2A by player Anders Klynge for team Silkeborg IF at minute 3:26
Matchday 1: Successful Pass in zone 4E by player Brian Hamalainen to player Rasmus Thellufsen in zone 4E for team Lyngby BK at minute 3:28
Matchday 1: Unsuccessful Pass in zone 2A by player Anders Klynge for team Silkeborg IF at minute 3:30
Matchday 1: Successful Interception in zone 4D by player Magnus Westergaard for team Lyngby BK at minute 3:32
Matchday 1: Successful Pass in zone 3D by player Pascal Gregor to player Brian Hamalainen in zone 3D for team Lyngby BK at minute 3:36
Matchday 1: Successful Pass in zone 3D by player Brian Hamalainen to player Frederik Ibsen in zone 3D for team Lyngby BK at minute 3:38
Matchday 1: Successful Pass in zone 1C by player Frederik Ibsen to player Brian Hamalainen in zone 1C for team Lyngby BK at minute 3:43
Matchday 1: Successful Pass in zone 3E by player Brian Hamalainen to player Casper Winther in zone 3E for team Lyngby BK at minute 3:48
Matchday 1: Successful Pass in zone 3D by player Casper Winther to player Pascal Gregor in zone 3D for team Lyngby BK at minute 3:51
Matchday 1: Successful Pass in zone 3A by player Pascal Gregor to player Andreas Bjelland in zone 3A for team Lyngby BK at minute 3:56
Matchday 1: Unsuccessful Pass in zone 3C by player Andreas Bjelland for team Lyngby BK at minute 4:0
Matchday 1: Successful Pass in zone 2A by player Rasmus Carstensen for team Silkeborg IF at minute 4:7
Matchday 1: Successful Pass in zone 2A by player Mark Brink to player Anders Klynge in zone 2A for team Silkeborg IF at minute 4:9
Matchday 1: Successful Pass in zone 2A by player Anders Klynge to player Tobias Salquist in zone 2A for team Silkeborg IF at minute 4:10
Matchday 1: Successful Pass in zone 1B by player Tobias Salquist to player Nicolai Larsen in zone 1B for team Silkeborg IF at minute 4:12
Matchday 1: Successful Pass in zone 1C by player Nicolai Larsen to player Lukas Ahlefeld Engel in zone 1C for team Silkeborg IF at minute 4:15
Matchday 1: Successful Pass in zone 1E by player Lukas Ahlefeld Engel to player Stefán Thórdarson in zone 1E for team Silkeborg IF at minute 4:17
Matchday 1: Successful Pass in zone 1E by player Stefán Thórdarson to player Nicolai Larsen in zone 1E for team Silkeborg IF at minute 4:20
Matchday 1: Unsuccessful Pass in zone 1D by player Nicolai Larsen for team Silkeborg IF at minute 4:21
Matchday 1: Successful Interception in zone 5B by player Magnus Westergaard for team Lyngby BK at minute 4:25
Matchday 1: Successful Pass in zone 5B by player Andreas Bjelland to player Kasper Jørgensen in zone 5B for team Lyngby BK at minute 4:29
Matchday 1: Successful Pass in zone 3B by player Kasper Jørgensen to player Brian Hamalainen in zone 3B for team Lyngby BK at minute 4:31
Matchday 1: Successful Pass in zone 3C by player Brian Hamalainen to player Adam Sørensen in zone 3C for team Lyngby BK at minute 4:33
Matchday 1: Successful Pass in zone 3E by player Adam Sørensen to player Rasmus Thellufsen in zone 3E for team Lyngby BK at minute 4:36
Matchday 1: Successful Tackle in zone 1A by player Anders Klynge for team Silkeborg IF at minute 4:45
Matchday 1: Successful Corner Awarded in zone 6E by player Rasmus Thellufsen for team Lyngby BK at minute 4:46
Matchday 1: Unsuccessful Corner Awarded in zone 1A by player Anders Klynge for team Silkeborg IF at minute 4:46
Matchday 1: Successful Pass in zone 6E by player Brian Hamalainen to player Magnus Westergaard in zone 6E for team Lyngby BK at minute 5:23
Matchday 1: Unsuccessful Pass in zone 6C by player Magnus Westergaard for team Lyngby BK at minute 5:25
Matchday 1: Successful Clearance in zone 1C by player Tobias Salquist for team Silkeborg IF at minute 5:26
Matchday 1: Successful Pass in zone 5C by player Rasmus Thellufsen to player Kasper Jørgensen in zone 5C for team Lyngby BK at minute 5:28
Matchday 1: Unsuccessful Pass in zone 5D by player Kasper Jørgensen for team Lyngby BK at minute 5:30
Matchday 1: Successful Foul in zone 2B by player Rasmus Carstensen for team Silkeborg IF at minute 5:31
Matchday 1: Unsuccessful Foul in zone 5D by player Kasper Jørgensen for team Lyngby BK at minute 5:31
Matchday 1: Successful Pass in zone 2B by player Tobias Salquist to player Mark Brink in zone 2B for team Silkeborg IF at minute 5:50
Matchday 1: Successful Pass in zone 3B by player Mark Brink to player Robert Gojani in zone 3B for team Silkeborg IF at minute 5:52
Matchday 1: Successful Pass in zone 3B by player Robert Gojani to player Mark Brink in zone 3B for team Silkeborg IF at minute 5:54
Matchday 1: Successful Pass in zone 3B by player Mark Brink to player Rasmus Carstensen in zone 3B for team Silkeborg IF at minute 5:55
Matchday 1: Successful Pass in zone 3A by player Rasmus Carstensen to player Joel Felix in zone 3A for team Silkeborg IF at minute 5:59
Matchday 1: Successful Pass in zone 2D by player Joel Felix to player Tobias Salquist in zone 2D for team Silkeborg IF at minute 6:3
Matchday 1: Successful Pass in zone 2B by player Tobias Salquist to player Joel Felix in zone 2B for team Silkeborg IF at minute 6:6
Matchday 1: Successful Pass in zone 2D by player Joel Felix to player Stefán Thórdarson in zone 2D for team Silkeborg IF at minute 6:9
Matchday 1: Successful Pass in zone 3D by player Stefán Thórdarson to player Robert Gojani in zone 3D for team Silkeborg IF at minute 6:10
Matchday 1: Successful Tackle in zone 4B by player Casper Winther for team Lyngby BK at minute 6:12
Matchday 1: Successful Pass in zone 4A by player Casper Winther to player Magnus Westergaard in zone 4A for team Lyngby BK at minute 6:14
Matchday 1: Successful Pass in zone 5B by player Emil Nielsen to player Kasper Jørgensen in zone 5B for team Lyngby BK at minute 6:15
Matchday 1: Successful Pass in zone 5A by player Kasper Jørgensen to player Casper Winther in zone 5A for team Lyngby BK at minute 6:18
Matchday 1: Successful Pass in zone 4B by player Casper Winther to player Andreas Bjelland in zone 4B for team Lyngby BK at minute 6:21
Matchday 1: Successful Pass in zone 3C by player Andreas Bjelland to player Pascal Gregor in zone 3C for team Lyngby BK at minute 6:30
Matchday 1: Successful Pass in zone 3A by player Pascal Gregor to player Kasper Jørgensen in zone 3A for team Lyngby BK at minute 6:33
Matchday 1: Successful Pass in zone 4A by player Kasper Jørgensen to player Mathias Kristensen in zone 4A for team Lyngby BK at minute 6:35
Matchday 1: Successful Pass in zone 2D by player Tobias Salquist to player Nicolai Larsen in zone 2D for team Silkeborg IF at minute 6:37
Matchday 1: Successful Pass in zone 1C by player Nicolai Larsen to player Joel Felix in zone 1C for team Silkeborg IF at minute 6:40
Matchday 1: Successful Pass in zone 1D by player Joel Felix to player Nicklas Helenius in zone 1D for team Silkeborg IF at minute 6:42
Matchday 1: Successful Pass in zone 2D by player Nicklas Helenius to player Robert Gojani in zone 2D for team Silkeborg IF at minute 6:44
Matchday 1: Successful Tackle in zone 5C by player Rasmus Thellufsen for team Lyngby BK at minute 6:46
Matchday 1: Unsuccessful Pass in zone 5B by player Casper Winther for team Lyngby BK at minute 6:48
Matchday 1: Successful Pass in zone 3E by player Robert Gojani to player Lukas Ahlefeld Engel in zone 3E for team Silkeborg IF at minute 6:53
Matchday 1: Successful Pass in zone 2E by player Lukas Ahlefeld Engel to player Mark Brink in zone 2E for team Silkeborg IF at minute 6:54
Matchday 1: Successful Pass in zone 2D by player Mark Brink to player Tobias Salquist in zone 2D for team Silkeborg IF at minute 6:56
Matchday 1: Successful Pass in zone 3B by player Tobias Salquist to player Anders Klynge in zone 3B for team Silkeborg IF at minute 7:0
Matchday 1: Successful Pass in zone 4B by player Anders Klynge to player Sebastian Jørgensen in zone 4B for team Silkeborg IF at minute 7:3
Matchday 1: Successful Pass in zone 6A by player Sebastian Jørgensen to player Nicklas Helenius in zone 6A for team Silkeborg IF at minute 7:9
Matchday 1: Successful Pass in zone 5B by player Nicklas Helenius to player Anders Klynge in zone 5B for team Silkeborg IF at minute 7:10
Matchday 1: Successful Pass in zone 5A by player Anders Klynge to player Nicklas Helenius in zone 5A for team Silkeborg IF at minute 7:13
Matchday 1: Successful Shot saved in zone 5C by player Nicklas Helenius for team Silkeborg IF at minute 7:18
Matchday 1: Successful Clearance in zone 1C by player Andreas Bjelland for team Lyngby BK at minute 7:19
Matchday 1: Successful Pass in zone 3E by player Lukas Ahlefeld Engel to player Joel Felix in zone 3E for team Silkeborg IF at minute 7:28
Matchday 1: Successful Pass in zone 3D by player Joel Felix to player Tobias Salquist in zone 3D for team Silkeborg IF at minute 7:31
Matchday 1: Successful Pass in zone 3B by player Tobias Salquist to player Sebastian Jørgensen in zone 3B for team Silkeborg IF at minute 7:35
Matchday 1: Successful Pass in zone 4B by player Sebastian Jørgensen to player Mark Brink in zone 4B for team Silkeborg IF at minute 7:38
Matchday 1: Successful Pass in zone 3B by player Mark Brink to player Tobias Salquist in zone 3B for team Silkeborg IF at minute 7:39
Matchday 1: Successful Pass in zone 3A by player Tobias Salquist to player Anders Klynge in zone 3A for team Silkeborg IF at minute 7:42
Matchday 1: Successful Pass in zone 4A by player Anders Klynge to player Rasmus Carstensen in zone 4A for team Silkeborg IF at minute 7:44
Matchday 1: Successful Pass in zone 4A by player Rasmus Carstensen to player Mark Brink in zone 4A for team Silkeborg IF at minute 7:45
Matchday 1: Successful Pass in zone 4A by player Mark Brink to player Sebastian Jørgensen in zone 4A for team Silkeborg IF at minute 7:47
Matchday 1: Successful Pass in zone 5B by player Sebastian Jørgensen to player Mark Brink in zone 5B for team Silkeborg IF at minute 7:49
Matchday 1: Successful Pass in zone 4B by player Mark Brink to player Lukas Ahlefeld Engel in zone 4B for team Silkeborg IF at minute 7:51
Matchday 1: Successful Pass in zone 5E by player Lukas Ahlefeld Engel to player Stefán Thórdarson in zone 5E for team Silkeborg IF at minute 7:53
Matchday 1: Successful Pass in zone 4E by player Stefán Thórdarson to player Joel Felix in zone 4E for team Silkeborg IF at minute 7:55
Matchday 1: Successful Pass in zone 3D by player Joel Felix to player Lukas Ahlefeld Engel in zone 3D for team Silkeborg IF at minute 7:58
Matchday 1: Successful Foul in zone 4D by player Lukas Ahlefeld Engel for team Silkeborg IF at minute 8:1
Matchday 1: Unsuccessful Foul in zone 3B by player Pascal Gregor for team Lyngby BK at minute 8:1
Matchday 1: Successful Pass in zone 4E by player Lukas Ahlefeld Engel to player Mark Brink in zone 4E for team Silkeborg IF at minute 8:35
Matchday 1: Successful Pass in zone 3D by player Mark Brink to player Tobias Salquist in zone 3D for team Silkeborg IF at minute 8:38
Matchday 1: Successful Pass in zone 3B by player Tobias Salquist to player Robert Gojani in zone 3B for team Silkeborg IF at minute 8:41
Matchday 1: Successful Pass in zone 4C by player Robert Gojani to player Joel Felix in zone 4C for team Silkeborg IF at minute 8:42
Matchday 1: Successful Pass in zone 2D by player Joel Felix to player Tobias Salquist in zone 2D for team Silkeborg IF at minute 8:47
Matchday 1: Successful Pass in zone 2B by player Tobias Salquist to player Anders Klynge in zone 2B for team Silkeborg IF at minute 8:50
Matchday 1: Successful Pass in zone 3A by player Anders Klynge to player Rasmus Carstensen in zone 3A for team Silkeborg IF at minute 8:52
Matchday 1: Successful Pass in zone 4E by player Adam Sørensen to player Rasmus Thellufsen in zone 4E for team Lyngby BK at minute 8:54
Matchday 1: Successful Foul in zone 3A by player Anders Klynge for team Silkeborg IF at minute 8:57
Matchday 1: Unsuccessful Foul in zone 4E by player Casper Winther for team Lyngby BK at minute 8:57
Matchday 1: Successful Pass in zone 3A by player Mark Brink to player Tobias Salquist in zone 3A for team Silkeborg IF at minute 9:28
Matchday 1: Successful Pass in zone 3A by player Tobias Salquist to player Anders Klynge in zone 3A for team Silkeborg IF at minute 9:31
Matchday 1: Successful Pass in zone 4A by player Anders Klynge to player Joel Felix in zone 4A for team Silkeborg IF at minute 9:32
Matchday 1: Successful Pass in zone 5E by player Joel Felix to player Lukas Ahlefeld Engel in zone 5E for team Silkeborg IF at minute 9:40
Matchday 1: Successful Pass in zone 5E by player Lukas Ahlefeld Engel to player Robert Gojani in zone 5E for team Silkeborg IF at minute 9:41
Matchday 1: Successful Pass in zone 3D by player Robert Gojani to player Mark Brink in zone 3D for team Silkeborg IF at minute 9:44
Matchday 1: Successful Pass in zone 3D by player Mark Brink to player Robert Gojani in zone 3D for team Silkeborg IF at minute 9:45
Matchday 1: Successful Pass in zone 4D by player Robert Gojani to player Nicklas Helenius in zone 4D for team Silkeborg IF at minute 9:47
Matchday 1: Successful Pass in zone 5D by player Nicklas Helenius to player Stefán Thórdarson in zone 5D for team Silkeborg IF at minute 9:48
Matchday 1: Successful Pass in zone 5E by player Stefán Thórdarson to player Mark Brink in zone 5E for team Silkeborg IF at minute 9:51
Matchday 1: Successful Pass in zone 4D by player Mark Brink to player Joel Felix in zone 4D for team Silkeborg IF at minute 9:52
Matchday 1: Successful Pass in zone 4D by player Joel Felix to player Tobias Salquist in zone 4D for team Silkeborg IF at minute 9:54
Matchday 1: Unsuccessful Pass in zone 4B by player Tobias Salquist for team Silkeborg IF at minute 9:58
Matchday 1: Successful Clearance in zone 1B by player Kasper Jørgensen for team Lyngby BK at minute 10:0
Matchday 1: Successful Clearance in zone 1B by player Pascal Gregor for team Lyngby BK at minute 10:3
Matchday 1: Successful Pass in zone 6E by player Lukas Ahlefeld Engel to player Robert Gojani in zone 6E for team Silkeborg IF at minute 10:13
Matchday 1: Successful Pass in zone 6E by player Robert Gojani to player Lukas Ahlefeld Engel in zone 6E for team Silkeborg IF at minute 10:14
Matchday 1: Successful Pass in zone 6E by player Lukas Ahlefeld Engel to player Joel Felix in zone 6E for team Silkeborg IF at minute 10:16
Matchday 1: Successful Pass in zone 4E by player Joel Felix to player Mark Brink in zone 4E for team Silkeborg IF at minute 10:19
Matchday 1: Successful Pass in zone 4E by player Mark Brink to player Joel Felix in zone 4E for team Silkeborg IF at minute 10:20
Matchday 1: Successful Pass in zone 4E by player Joel Felix to player Robert Gojani in zone 4E for team Silkeborg IF at minute 10:22
Matchday 1: Successful Pass in zone 5E by player Robert Gojani to player Stefán Thórdarson in zone 5E for team Silkeborg IF at minute 10:23
Matchday 1: Successful Pass in zone 5E by player Stefán Thórdarson to player Robert Gojani in zone 5E for team Silkeborg IF at minute 10:26
Matchday 1: Successful Pass in zone 4E by player Robert Gojani to player Mark Brink in zone 4E for team Silkeborg IF at minute 10:27
Matchday 1: Successful Pass in zone 4D by player Mark Brink to player Tobias Salquist in zone 4D for team Silkeborg IF at minute 10:29
Matchday 1: Successful Pass in zone 3C by player Tobias Salquist to player Mark Brink in zone 3C for team Silkeborg IF at minute 10:32
Matchday 1: Successful Pass in zone 4C by player Mark Brink to player Joel Felix in zone 4C for team Silkeborg IF at minute 10:34
Matchday 1: Successful Pass in zone 4E by player Joel Felix to player Lukas Ahlefeld Engel in zone 4E for team Silkeborg IF at minute 10:37
Matchday 1: Unsuccessful Pass in zone 4E by player Lukas Ahlefeld Engel for team Silkeborg IF at minute 10:40
Matchday 1: Successful Clearance in zone 2B by player Andreas Bjelland for team Lyngby BK at minute 10:41
Matchday 1: Successful Foul in zone 2B by player Rasmus Thellufsen for team Lyngby BK at minute 10:43
Matchday 1: Unsuccessful Foul in zone 5D by player Anders Klynge for team Silkeborg IF at minute 10:43
Matchday 1: Successful Pass in zone 2B by player Andreas Bjelland to player Brian Hamalainen in zone 2B for team Lyngby BK at minute 11:4
Matchday 1: Successful Pass in zone 3E by player Brian Hamalainen to player Rasmus Thellufsen in zone 3E for team Lyngby BK at minute 11:8
Matchday 1: Unsuccessful Pass in zone 3E by player Rasmus Thellufsen for team Lyngby BK at minute 11:10
Matchday 1: Successful Pass in zone 3A by player Mark Brink to player Anders Klynge in zone 3A for team Silkeborg IF at minute 11:11
Matchday 1: Successful Pass in zone 3A by player Anders Klynge to player Rasmus Carstensen in zone 3A for team Silkeborg IF at minute 11:13
Matchday 1: Unsuccessful Pass in zone 3A by player Rasmus Carstensen for team Silkeborg IF at minute 11:14
Matchday 1: Successful Interception in zone 4E by player Casper Winther for team Lyngby BK at minute 11:14
Matchday 1: Successful Pass in zone 4A by player Nicklas Helenius to player Mark Brink in zone 4A for team Silkeborg IF at minute 11:15
Matchday 1: Unsuccessful Pass in zone 3A by player Mark Brink for team Silkeborg IF at minute 11:18
Matchday 1: Successful Pass in zone 2E by player Brian Hamalainen to player Frederik Ibsen in zone 2E for team Lyngby BK at minute 11:26
Matchday 1: Successful Pass in zone 1C by player Frederik Ibsen to player Kasper Jørgensen in zone 1C for team Lyngby BK at minute 11:29
Matchday 1: Successful Pass in zone 2A by player Kasper Jørgensen to player Mathias Kristensen in zone 2A for team Lyngby BK at minute 11:33
Matchday 1: Successful Pass in zone 3A by player Mathias Kristensen to player Kasper Jørgensen in zone 3A for team Lyngby BK at minute 11:40
Matchday 1: Successful Pass in zone 5A by player Kasper Jørgensen to player Magnus Westergaard in zone 5A for team Lyngby BK at minute 11:43
Matchday 1: Successful Pass in zone 2A by player Rasmus Carstensen to player Mark Brink in zone 2A for team Silkeborg IF at minute 12:3
Matchday 1: Successful Pass in zone 1A by player Mark Brink to player Rasmus Carstensen in zone 1A for team Silkeborg IF at minute 12:5
Matchday 1: Successful Pass in zone 2A by player Rasmus Carstensen to player Stefán Thórdarson in zone 2A for team Silkeborg IF at minute 12:7
Matchday 1: Successful Pass in zone 3B by player Stefán Thórdarson to player Nicklas Helenius in zone 3B for team Silkeborg IF at minute 12:9
Matchday 1: Successful Pass in zone 3B by player Nicklas Helenius to player Anders Klynge in zone 3B for team Silkeborg IF at minute 12:10
Matchday 1: Successful Pass in zone 3A by player Anders Klynge to player Rasmus Carstensen in zone 3A for team Silkeborg IF at minute 12:14
Matchday 1: Successful Pass in zone 3A by player Rasmus Carstensen to player Tobias Salquist in zone 3A for team Silkeborg IF at minute 12:14
Matchday 1: Successful Pass in zone 2B by player Tobias Salquist to player Joel Felix in zone 2B for team Silkeborg IF at minute 12:18
Matchday 1: Successful Offside Pass in zone 2D by player Joel Felix for team Silkeborg IF at minute 12:20
Matchday 1: Unsuccessful Pass in zone 3B by player Kasper Jørgensen for team Lyngby BK at minute 12:32
Matchday 1: Successful Tackle in zone 4D by player Nicklas Helenius for team Silkeborg IF at minute 12:32
Matchday 1: Unsuccessful Pass in zone 3C by player Anders Klynge for team Silkeborg IF at minute 12:34
Matchday 1: Successful Pass in zone 3B by player Casper Winther to player Kasper Jørgensen in zone 3B for team Lyngby BK at minute 12:37
Matchday 1: Successful Pass in zone 4A by player Kasper Jørgensen to player Pascal Gregor in zone 4A for team Lyngby BK at minute 12:43
Matchday 1: Successful Pass in zone 3A by player Pascal Gregor to player Casper Winther in zone 3A for team Lyngby BK at minute 12:46
Matchday 1: Successful Pass in zone 4B by player Casper Winther to player Kasper Jørgensen in zone 4B for team Lyngby BK at minute 12:48
Matchday 1: Unsuccessful Pass in zone 4A by player Kasper Jørgensen for team Lyngby BK at minute 12:50
Matchday 1: Successful Pass in zone 1C by player Nicolai Larsen to player Anders Klynge in zone 1C for team Silkeborg IF at minute 12:54
Matchday 1: Successful Pass in zone 3B by player Anders Klynge to player Stefán Thórdarson in zone 3B for team Silkeborg IF at minute 12:58
Matchday 1: Unsuccessful Pass in zone 4C by player Stefán Thórdarson for team Silkeborg IF at minute 12:59
Matchday 1: Unsuccessful Pass in zone 4E by player Adam Sørensen for team Lyngby BK at minute 13:4
Matchday 1: Successful Clearance in zone 2C by player Joel Felix for team Silkeborg IF at minute 13:6
Matchday 1: Successful Pass in zone 5C by player Magnus Westergaard to player Kasper Jørgensen in zone 5C for team Lyngby BK at minute 13:9
Matchday 1: Successful Pass in zone 5B by player Kasper Jørgensen to player Magnus Westergaard in zone 5B for team Lyngby BK at minute 13:10
Matchday 1: Successful Shot saved in zone 5C by player Magnus Westergaard for team Lyngby BK at minute 13:12
Matchday 1: Successful Save in zone 1C by player Nicolai Larsen for team Silkeborg IF at minute 13:13
Matchday 1: Successful Pass in zone 1C by player Nicolai Larsen to player Tobias Salquist in zone 1C for team Silkeborg IF at minute 13:21
